,eye,fix_num,fix_word_num,norm_fix_word_num,norm_in_word_reg,norm_out_word_reg,zipf_fixdur_corr,word_length_fixdur_corr,norm_total_viewing,fix_dispersion,weighted_vergence,blink_num,blink_dur,blink_freq,sacc_num,norm_sacc_num,sacc_length,horizontal_sacc,mean_pupil,pupil_slope,reading,run,page,page_start,page_end,win_start,win_end,win_dur,task_start,relative_time,label,norm_pupil
0,L,20,20,4.0,0.1,0.25,0.02922224664760357,0.0521269461422435,204.9,430.4852146125346,20.111225994857488,,,,21,4.2,174.42793730004948,,1711.4669066186764,0.01572808304392698,Pluto,1,0,887.091,898.968,889.762,894.762,5.0,886.994,-1.0,MW_onset,1.0613787933975989
1,L,19,19,3.8,0.10526315789473684,0.2631578947368421,0.010285153023055006,0.08323048538130799,206.10526315789474,433.7485746182684,18.83191298637742,,,,20,4.0,177.035233658845,,1709.3519259103346,0.02118136980255746,Pluto,1,0,887.091,898.968,890.012,895.012,5.0,886.994,-0.75,MW_onset,1.0600671725514126
2,L,18,18,3.6,0.1111111111111111,0.2222222222222222,-0.019387603535276268,0.10579346304307281,206.5,426.41176127578956,17.150135432578658,,,,19,3.8,178.21375141784077,,1710.3257053988002,0.023610280986968723,Pluto,1,0,887.091,898.968,890.262,895.262,5.0,886.994,-0.5,MW_onset,1.0606710690652779
3,L,17,17,3.4,0.11764705882352941,0.23529411764705882,0.3123334587537615,-0.12500884757089067,209.23529411764707,421.07452882302135,15.526787499974665,,,,17,3.4,187.0956117552057,,1712.841449070807,0.02424511423946146,Pluto,1,0,887.091,898.968,890.512,895.512,5.0,886.994,-0.25,MW_onset,1.0622312260117932
4,L,15,15,3.0,0.06666666666666667,0.26666666666666666,0.3123334587537615,-0.12500884757089067,208.0,368.48483412180997,11.566790809599791,,,,16,3.2,195.89954546304438,,1717.1244688827794,0.02229367114743034,Pluto,1,0,887.091,898.968,890.762,895.762,5.0,886.994,0.0,MW_onset,1.0648873722583547
5,L,15,15,3.0,0.06666666666666667,0.26666666666666666,0.3123334587537615,-0.12500884757089067,208.0,368.48483412180997,11.566790809599791,,,,15,3.0,122.13578056635303,,1723.892561983471,0.015507655840461206,Pluto,1,0,887.091,898.968,891.012,896.012,5.0,886.994,0.25,MW_onset,1.0690846549875936
6,L,15,15,3.0,0.06666666666666667,0.26666666666666666,0.3123334587537615,-0.12500884757089067,208.0,368.48483412180997,11.566790809599791,,,,15,3.0,122.13578056635303,,1723.2460210412733,0.015006392056787313,Pluto,1,0,887.091,898.968,889.718,894.718,5.0,886.994,-4.25,self_report,1.0686836978656895
7,L,15,15,3.0,0.06666666666666667,0.26666666666666666,0.3123334587537615,-0.12500884757089067,208.0,368.48483412180997,11.566790809599791,,,,15,3.0,122.13578056635303,,1723.2460210412733,0.015006392056787313,Pluto,1,0,887.091,898.968,889.968,894.968,5.0,886.994,-4.0,self_report,1.0686836978656895
8,L,15,15,3.0,0.06666666666666667,0.26666666666666666,0.3123334587537615,-0.12500884757089067,208.0,368.48483412180997,11.566790809599791,,,,15,3.0,122.13578056635303,,1723.2460210412733,0.015006392056787313,Pluto,1,0,887.091,898.968,890.218,895.218,5.0,886.994,-3.75,self_report,1.0686836978656895
9,L,15,15,3.0,0.06666666666666667,0.26666666666666666,0.3123334587537615,-0.12500884757089067,208.0,368.48483412180997,11.566790809599791,,,,15,3.0,122.13578056635303,,1723.2460210412733,0.015006392056787313,Pluto,1,0,887.091,898.968,890.468,895.468,5.0,886.994,-3.5,self_report,1.0686836978656895
10,L,15,15,3.0,0.06666666666666667,0.26666666666666666,0.3123334587537615,-0.12500884757089067,208.0,368.48483412180997,11.566790809599791,,,,15,3.0,122.13578056635303,,1723.2460210412733,0.015006392056787313,Pluto,1,0,887.091,898.968,890.718,895.718,5.0,886.994,-3.25,self_report,1.0686836978656895
11,L,15,15,3.0,0.06666666666666667,0.26666666666666666,0.3123334587537615,-0.12500884757089067,208.0,368.48483412180997,11.566790809599791,,,,15,3.0,122.13578056635303,,1723.2460210412733,0.015006392056787313,Pluto,1,0,887.091,898.968,890.968,895.968,5.0,886.994,-3.0,self_report,1.0686836978656895
12,L,14,14,2.8,0.07142857142857142,0.21428571428571427,0.04282268910066239,-0.15834404859938064,214.5,349.4375466812521,11.599870099533273,,,,14,2.8,125.7248255510277,,1725.017994858612,0.014584605240004652,Pluto,1,0,887.091,898.968,891.218,896.218,5.0,886.994,-2.75,self_report,1.0697826004649194
13,L,22,22,4.4,0.09090909090909091,0.3181818181818182,-0.6279672628622517,0.44998466130921105,188.04545454545453,356.26860482084544,33.39216608810966,,,,22,4.4,191.94835727211404,,1725.518696260748,-0.01812962752511478,Pluto,1,1,934.682,979.571,967.693,972.693,5.0,886.994,-5.0,MW_onset,1.070093114123113
14,L,21,21,4.2,0.09523809523809523,0.2857142857142857,-0.623783319786338,0.454630708128045,189.0,357.11991875542606,32.74972682054099,,,,22,4.4,191.94835727211404,,1727.4182277415282,-0.02373768559986422,Pluto,1,1,934.682,979.571,967.943,972.943,5.0,886.994,-4.75,MW_onset,1.0712711225457676
15,L,20,20,4.0,0.1,0.3,-0.623783319786338,0.454630708128045,186.5,355.30291013443724,31.321112195099218,,,,21,4.2,199.19583370515474,,1724.9862252832704,-0.024536739733668045,Pluto,1,1,934.682,979.571,968.193,973.193,5.0,886.994,-4.5,MW_onset,1.0697628983290426
16,L,18,18,3.6,0.05555555555555555,0.3333333333333333,-0.623783319786338,0.454630708128045,188.11111111111111,366.8130975706602,29.924777536116096,,,,19,3.8,208.79172127363722,,1721.1903081627852,-0.023426037975277574,Pluto,1,1,934.682,979.571,968.443,973.443,5.0,886.994,-4.25,MW_onset,1.0674088324002202
17,L,17,17,3.4,0.058823529411764705,0.35294117647058826,-0.6083439979164907,0.4265915989784796,186.1764705882353,377.1600163377283,30.331564424878163,,,,18,3.6,209.79208539226545,,1717.9535116220945,-0.022935921192116265,Pluto,1,1,934.682,979.571,968.693,973.693,5.0,886.994,-4.0,MW_onset,1.0654015092124065
18,L,16,16,3.2,0.0625,0.3125,-0.6083439979164907,0.4265915989784796,190.125,388.69543779079146,30.763995218820437,,,,17,3.4,220.58739347118006,,1716.0053319114902,-0.02445739478711881,Pluto,1,1,934.682,979.571,968.943,973.943,5.0,886.994,-3.75,MW_onset,1.0641933312321217
19,L,15,15,3.0,0.06666666666666667,0.26666666666666666,-0.721727762814692,0.5911797911787811,193.66666666666666,390.87255291491397,29.34905850502536,,,,15,3.0,173.6461340260381,,1712.2939160239932,-0.02333312429971142,Pluto,1,1,934.682,979.571,969.193,974.193,5.0,886.994,-3.5,MW_onset,1.0618916693646123
20,L,13,13,2.6,0.07692307692307693,0.3076923076923077,-0.7325983882495977,0.6285394046399415,184.07692307692307,348.71935478600386,31.885714503465337,,,,14,2.8,175.0779914415924,,1710.7597662257767,-0.026077363213117738,Pluto,1,1,934.682,979.571,969.443,974.443,5.0,886.994,-3.25,MW_onset,1.0609402550805118
21,L,13,13,2.6,0.07692307692307693,0.3076923076923077,-0.7325983882495977,0.6285394046399415,184.07692307692307,348.71935478600386,31.885714503465337,,,,14,2.8,175.0779914415924,,1706.7230923025659,-0.02450452380851917,Pluto,1,1,934.682,979.571,969.693,974.693,5.0,886.994,-3.0,MW_onset,1.058436882049232
22,L,12,12,2.4,0.08333333333333333,0.25,-0.8213492358259152,0.9033271141257762,187.33333333333334,258.2226815442224,32.96383381243759,,,,13,2.6,177.45910970443285,,1703.5539803707743,-0.024060308455967763,Pluto,1,1,934.682,979.571,969.943,974.943,5.0,886.994,-2.75,MW_onset,1.0564715339695825
23,L,11,11,2.2,0.09090909090909091,0.18181818181818182,-0.8353367286965208,0.9085591191888518,188.54545454545453,264.62464075718225,33.859156843410354,,,,12,2.4,124.55816847283312,,1700.7393042782887,-0.024521731259535513,Pluto,1,1,934.682,979.571,970.193,975.193,5.0,886.994,-2.5,MW_onset,1.054725991883262
24,L,9,9,1.8,0.0,0.1111111111111111,-0.8556276482086068,0.9877954515045165,188.33333333333334,281.42827737923204,35.198942765048926,,,,10,2.0,129.0654445349586,,1697.7219013771658,-0.02477806508731562,Pluto,1,1,934.682,979.571,970.443,975.443,5.0,886.994,-2.25,MW_onset,1.0528547272751045
25,L,8,8,1.6,0.0,0.125,-0.8685373901537979,0.9881311709834131,186.125,282.6230956923903,34.82867313998106,,,,9,1.8,133.9384438960464,,1693.7516241879061,-0.02164071910098916,Pluto,1,1,934.682,979.571,970.693,975.693,5.0,886.994,-2.0,MW_onset,1.0503925306668653
26,L,7,7,1.4,0.0,0.0,-0.8685373901537979,0.9881311709834131,197.71428571428572,278.0614173824457,33.93401828184919,,,,8,1.6,120.22018060963632,,1690.6362078812108,-0.020440159998033388,Pluto,1,1,934.682,979.571,970.943,975.943,5.0,886.994,-1.75,MW_onset,1.0484604823241577
27,L,5,5,1.0,0.0,0.0,-0.6467518125197635,0.9842102757672916,221.2,240.46352904338733,29.302431587552555,,,,6,1.2,145.73035580447132,,1686.0446369087276,-0.010299292704109092,Pluto,1,1,934.682,979.571,971.193,976.193,5.0,886.994,-1.5,MW_onset,1.0456129858053953
28,L,4,4,0.8,0.0,0.0,-0.830835203925193,0.9607689228305227,237.25,208.4237435490496,26.379093668736775,,,,5,1.0,156.03794507323852,,1685.159872102318,-0.012699547199301999,Pluto,1,1,934.682,979.571,971.443,976.443,5.0,886.994,-1.25,MW_onset,1.045064292401488
29,L,3,3,0.6,0.0,0.0,-0.830835203925193,0.9607689228305227,256.0,154.6649497031136,24.07796241340145,,,,3,0.6,175.2867920502696,,1684.4785214785215,-0.017790293538796235,Pluto,1,1,934.682,979.571,971.693,976.693,5.0,886.994,-1.0,MW_onset,1.0446417477994454
30,L,2,2,0.4,0.0,0.0,-1.0,1.0,264.0,86.34739428610455,21.269113672678152,,,,3,0.6,175.2867920502696,,1686.4434087882823,-0.06836688670425274,Pluto,1,1,934.682,979.571,971.943,976.943,5.0,886.994,-0.75,MW_onset,1.045860287120265
31,L,2,2,0.4,0.0,0.0,-1.0,1.0,264.0,86.34739428610455,21.269113672678152,,,,3,0.6,175.2867920502696,,1686.4434087882823,-0.06836688670425274,Pluto,1,1,934.682,979.571,969.571,974.571,5.0,886.994,-5.0,self_report,1.045860287120265
32,L,2,2,0.4,0.0,0.0,-1.0,1.0,264.0,86.34739428610455,21.269113672678152,,,,3,0.6,175.2867920502696,,1686.4434087882823,-0.06836688670425274,Pluto,1,1,934.682,979.571,969.821,974.821,5.0,886.994,-4.75,self_report,1.045860287120265
33,L,2,2,0.4,0.0,0.0,-1.0,1.0,264.0,86.34739428610455,21.269113672678152,,,,3,0.6,175.2867920502696,,1686.4434087882823,-0.06836688670425274,Pluto,1,1,934.682,979.571,970.071,975.071,5.0,886.994,-4.5,self_report,1.045860287120265
34,L,2,2,0.4,0.0,0.0,-1.0,1.0,264.0,86.34739428610455,21.269113672678152,,,,3,0.6,175.2867920502696,,1686.4434087882823,-0.06836688670425274,Pluto,1,1,934.682,979.571,970.321,975.321,5.0,886.994,-4.25,self_report,1.045860287120265
35,L,2,2,0.4,0.0,0.0,-1.0,1.0,264.0,86.34739428610455,21.269113672678152,,,,3,0.6,175.2867920502696,,1686.4434087882823,-0.06836688670425274,Pluto,1,1,934.682,979.571,970.571,975.571,5.0,886.994,-4.0,self_report,1.045860287120265
36,L,2,2,0.4,0.0,0.0,-1.0,1.0,264.0,86.34739428610455,21.269113672678152,,,,3,0.6,175.2867920502696,,1686.4434087882823,-0.06836688670425274,Pluto,1,1,934.682,979.571,970.821,975.821,5.0,886.994,-3.75,self_report,1.045860287120265
37,L,2,2,0.4,0.0,0.0,-1.0,1.0,264.0,86.34739428610455,21.269113672678152,,,,3,0.6,175.2867920502696,,1686.4434087882823,-0.06836688670425274,Pluto,1,1,934.682,979.571,971.071,976.071,5.0,886.994,-3.5,self_report,1.045860287120265
38,L,2,2,0.4,0.0,0.0,-1.0,1.0,264.0,86.34739428610455,21.269113672678152,,,,3,0.6,175.2867920502696,,1686.4434087882823,-0.06836688670425274,Pluto,1,1,934.682,979.571,971.321,976.321,5.0,886.994,-3.25,self_report,1.045860287120265
39,L,2,2,0.4,0.0,0.0,-1.0,1.0,264.0,86.34739428610455,21.269113672678152,,,,3,0.6,175.2867920502696,,1686.4434087882823,-0.06836688670425274,Pluto,1,1,934.682,979.571,971.571,976.571,5.0,886.994,-3.0,self_report,1.045860287120265
40,L,2,2,0.4,0.0,0.0,-1.0,1.0,264.0,86.34739428610455,21.269113672678152,,,,3,0.6,175.2867920502696,,1686.4434087882823,-0.06836688670425274,Pluto,1,1,934.682,979.571,971.821,976.821,5.0,886.994,-2.75,self_report,1.045860287120265
41,L,19,19,3.8,0.15789473684210525,0.2631578947368421,-0.40981332400364845,0.23106501499893123,212.3684210526316,471.56892306075036,46.42136424055889,,,,20,4.0,248.57849653366057,,1649.9842031593682,0.04372034557502718,Pluto,1,2,997.408,1007.835,999.918,1004.918,5.0,886.994,-1.5,MW_onset,1.0232498425192034
42,L,18,18,3.6,0.16666666666666666,0.2222222222222222,-0.40981332400364845,0.23106501499893123,205.83333333333334,477.6476654875213,43.82157571864447,,,,19,3.8,251.97327953554466,,1657.2862555251527,0.041318249461122315,Pluto,1,2,997.408,1007.835,1000.168,1005.168,5.0,886.994,-1.25,MW_onset,1.0277782640150268
43,L,18,18,3.6,0.16666666666666666,0.2222222222222222,-0.40981332400364845,0.23106501499893123,205.83333333333334,477.6476654875213,43.82157571864447,,,,19,3.8,251.97327953554466,,1657.2862555251527,0.041318249461122315,Pluto,1,2,997.408,1007.835,1000.085,1005.085,5.0,886.994,-2.75,self_report,1.0277782640150268
44,L,19,19,3.8,0.15789473684210525,0.10526315789473684,-0.3307106637269564,0.21720165029176977,206.57894736842104,453.7538557485194,22.745511383004832,,,,20,4.0,274.6982124114628,,2053.1929614077185,-0.07375793831237758,Pluto,1,3,1047.154,1082.785,1070.689,1075.689,5.0,886.994,-5.0,MW_onset,1.2733027203528087
45,L,18,18,3.6,0.1111111111111111,0.1111111111111111,-0.4008075245465237,0.2780606462919143,211.0,448.66709155364833,23.08610020638339,,,,19,3.8,226.12889539042297,,2062.0684066512313,-0.09798432060135433,Pluto,1,3,1047.154,1082.785,1070.939,1075.939,5.0,886.994,-4.75,MW_onset,1.278806893017203
46,L,17,17,3.4,0.11764705882352941,0.11764705882352941,-0.40737322564894396,0.2805504762413464,210.7058823529412,435.1947562273135,24.160987901701713,,,,18,3.6,233.98684012288524,,2060.9984447900465,-0.11380371994271546,Pluto,1,3,1047.154,1082.785,1071.189,1076.189,5.0,886.994,-4.5,MW_onset,1.2781433482972824
47,L,16,16,3.2,0.125,0.0625,-0.4056064354246551,0.274449642157494,212.0625,431.41531577761583,24.65262302672917,,,,17,3.4,236.86100971122607,,2053.6436132674667,-0.12418202848975689,Pluto,1,3,1047.154,1082.785,1071.439,1076.439,5.0,886.994,-4.25,MW_onset,1.2735821954190762
48,L,15,15,3.0,0.13333333333333333,0.06666666666666667,-0.4056064354246551,0.274449642157494,208.4,434.12892954359387,24.383503221751393,,,,16,3.2,242.82322634893075,,2040.8412896775806,-0.12853789288809764,Pluto,1,3,1047.154,1082.785,1071.689,1076.689,5.0,886.994,-4.0,MW_onset,1.2656427402581436
49,L,14,14,2.8,0.14285714285714285,0.07142857142857142,-0.4056064354246551,0.274449642157494,205.28571428571428,445.5676251956026,24.387965001536518,,,,15,3.0,246.3444309172109,,2025.7312716608903,-0.1302734004123423,Pluto,1,3,1047.154,1082.785,1071.939,1076.939,5.0,886.994,-3.75,MW_onset,1.256272151420726
50,L,13,13,2.6,0.15384615384615385,0.07692307692307693,-0.4001766572638897,0.27537907234447145,208.3846153846154,454.52829479497836,24.159471020474996,,,,14,2.8,258.4096850973,,2006.437303627535,-0.12475431411489418,Pluto,1,3,1047.154,1082.785,1072.189,1077.189,5.0,886.994,-3.5,MW_onset,1.244306855199163
51,L,12,12,2.4,0.08333333333333333,0.08333333333333333,-0.4001766572638897,0.27537907234447145,209.83333333333334,473.03266727104125,24.40790594654409,,,,13,2.6,253.8295764995011,,1988.7354660104584,-0.12043669438421582,Pluto,1,3,1047.154,1082.785,1072.439,1077.439,5.0,886.994,-3.25,MW_onset,1.233328930368555
52,L,11,11,2.2,0.09090909090909091,0.09090909090909091,-0.4001766572638897,0.27537907234447145,214.8181818181818,493.9263024292237,24.645847534797106,,,,11,2.2,277.56448264875667,,1970.726091302899,-0.11417838069077975,Pluto,1,3,1047.154,1082.785,1072.689,1077.689,5.0,886.994,-3.0,MW_onset,1.2221602841487345
53,L,10,10,2.0,0.1,0.1,-0.37419546667337,0.23149257544360546,210.0,513.5549861504609,26.281817201859745,,,,11,2.2,277.56448264875667,,1951.4114867320975,-0.10218819295385957,Pluto,1,3,1047.154,1082.785,1072.939,1077.939,5.0,886.994,-2.75,MW_onset,1.2101821900266514
54,L,9,9,1.8,0.1111111111111111,0.1111111111111111,-0.37544942150963,0.23691089035373827,207.44444444444446,521.8343502834999,29.153281115149316,,,,10,2.0,286.74472839535645,,1935.2942822870853,-0.09310767012140055,Pluto,1,3,1047.154,1082.785,1073.189,1078.189,5.0,886.994,-2.5,MW_onset,1.2001869871158415
55,L,8,8,1.6,0.125,0.0,-0.3307232035230416,0.19569594241019403,215.0,508.3876582822896,30.495319152347307,,,,8,1.6,288.5796885912244,,1925.735673034207,-0.09887982421601209,Pluto,1,3,1047.154,1082.785,1073.439,1078.439,5.0,886.994,-2.25,MW_onset,1.194259145265003
56,L,7,7,1.4,0.0,0.0,-0.08842746674481125,-0.13999710230397633,194.71428571428572,535.663706945669,29.42439575728159,,,,8,1.6,288.5796885912244,,1909.6426786606696,-0.08627184809193807,Pluto,1,3,1047.154,1082.785,1073.689,1078.689,5.0,886.994,-2.0,MW_onset,1.184278956408132
57,L,6,6,1.2,0.0,0.0,-0.39260925530543855,0.09869708930307668,203.66666666666666,549.3600509279462,28.882190441724337,,,,7,1.4,307.4395636240742,,1892.956025128498,-0.063012093732294,Pluto,1,3,1047.154,1082.785,1073.939,1078.939,5.0,886.994,-1.75,MW_onset,1.1739306054564849
58,L,5,5,1.0,0.0,0.0,-0.361460259979627,0.05501528079191493,212.0,491.79015931594233,31.414561813068232,,,,6,1.2,322.99005112454796,,1885.9560293137909,-0.06435817045183348,Pluto,1,3,1047.154,1082.785,1074.189,1079.189,5.0,886.994,-1.5,MW_onset,1.1695895065530415
59,L,3,3,0.6,0.0,0.0,0.44640328690024744,-0.2492764252126899,277.3333333333333,98.10289382978354,30.745103683474873,,,,4,0.8,121.24114105117187,,1888.0247801758594,-0.12774901816565915,Pluto,1,3,1047.154,1082.785,1074.439,1079.439,5.0,886.994,-1.25,MW_onset,1.1708724576199485
60,L,2,2,0.4,0.0,0.0,-0.9999999999999999,0.9999999999999999,198.0,56.63022602815567,30.745103683474873,,,,3,0.6,130.9091594625853,,1875.5114885114886,-0.1536933605316837,Pluto,1,3,1047.154,1082.785,1074.689,1079.689,5.0,886.994,-1.0,MW_onset,1.1631122477340314
61,L,2,2,0.4,0.0,0.0,-0.9999999999999999,0.9999999999999999,198.0,56.63022602815567,30.745103683474873,,,,3,0.6,130.9091594625853,,1855.468708388815,-0.14886350114740482,Pluto,1,3,1047.154,1082.785,1074.939,1079.939,5.0,886.994,-0.75,MW_onset,1.1506825701862688
62,L,1,1,0.2,,,,,0.0,,,,,,2,0.4,129.16106067583078,,1833.9500998003991,-0.09091728892811861,Pluto,1,3,1047.154,1082.785,1075.189,1080.189,5.0,886.994,-0.5,MW_onset,1.1373376467578098
63,L,1,1,0.2,,,,,0.0,,,,,,2,0.4,129.16106067583078,,1833.9500998003991,-0.09091728892811861,Pluto,1,3,1047.154,1082.785,1072.785,1077.785,5.0,886.994,-5.0,self_report,1.1373376467578098
64,L,1,1,0.2,,,,,0.0,,,,,,2,0.4,129.16106067583078,,1833.9500998003991,-0.09091728892811861,Pluto,1,3,1047.154,1082.785,1073.035,1078.035,5.0,886.994,-4.75,self_report,1.1373376467578098
65,L,1,1,0.2,,,,,0.0,,,,,,2,0.4,129.16106067583078,,1833.9500998003991,-0.09091728892811861,Pluto,1,3,1047.154,1082.785,1073.285,1078.285,5.0,886.994,-4.5,self_report,1.1373376467578098
66,L,1,1,0.2,,,,,0.0,,,,,,2,0.4,129.16106067583078,,1833.9500998003991,-0.09091728892811861,Pluto,1,3,1047.154,1082.785,1073.535,1078.535,5.0,886.994,-4.25,self_report,1.1373376467578098
67,L,1,1,0.2,,,,,0.0,,,,,,2,0.4,129.16106067583078,,1833.9500998003991,-0.09091728892811861,Pluto,1,3,1047.154,1082.785,1073.785,1078.785,5.0,886.994,-4.0,self_report,1.1373376467578098
68,L,1,1,0.2,,,,,0.0,,,,,,2,0.4,129.16106067583078,,1833.9500998003991,-0.09091728892811861,Pluto,1,3,1047.154,1082.785,1074.035,1079.035,5.0,886.994,-3.75,self_report,1.1373376467578098
69,L,1,1,0.2,,,,,0.0,,,,,,2,0.4,129.16106067583078,,1833.9500998003991,-0.09091728892811861,Pluto,1,3,1047.154,1082.785,1074.285,1079.285,5.0,886.994,-3.5,self_report,1.1373376467578098
70,L,1,1,0.2,,,,,0.0,,,,,,2,0.4,129.16106067583078,,1833.9500998003991,-0.09091728892811861,Pluto,1,3,1047.154,1082.785,1074.535,1079.535,5.0,886.994,-3.25,self_report,1.1373376467578098
71,L,1,1,0.2,,,,,0.0,,,,,,2,0.4,129.16106067583078,,1833.9500998003991,-0.09091728892811861,Pluto,1,3,1047.154,1082.785,1074.785,1079.785,5.0,886.994,-3.0,self_report,1.1373376467578098
72,L,1,1,0.2,,,,,0.0,,,,,,2,0.4,129.16106067583078,,1833.9500998003991,-0.09091728892811861,Pluto,1,3,1047.154,1082.785,1075.035,1080.035,5.0,886.994,-2.75,self_report,1.1373376467578098
73,L,21,21,4.2,0.047619047619047616,0.23809523809523808,-0.09644908575620509,0.31325066638057425,193.9047619047619,326.63039101651407,22.20853155166435,,,,22,4.4,200.4459962168029,,1827.1825634873026,0.015797741851069986,Pluto,1,4,1109.22,1133.164,1119.051,1124.051,5.0,886.994,-5.0,MW_onset,1.133140709324494
74,L,20,20,4.0,0.0,0.25,-0.1572777152890558,0.37631154467145583,195.55,323.6642835949002,22.123495388753554,,,,21,4.2,204.8780594282876,,1829.488949694801,0.015376690723830957,Pluto,1,4,1109.22,1133.164,1119.301,1124.301,5.0,886.994,-4.75,MW_onset,1.1345710316991522
75,L,19,19,3.8,0.0,0.21052631578947367,-0.28682233543249336,0.500832505175136,198.1578947368421,314.60943460660917,22.00114457433233,,,,20,4.0,211.31456827773349,,1830.62319484559,0.016451693032461644,Pluto,1,4,1109.22,1133.164,1119.551,1124.551,5.0,886.994,-4.5,MW_onset,1.1352744421740528
76,L,18,18,3.6,0.0,0.2222222222222222,-0.32384510608849887,0.5909173284958276,197.88888888888889,294.3912747067358,22.035214707601696,,,,18,3.6,216.4064814579267,,1831.2942836979535,0.01852495272020979,Pluto,1,4,1109.22,1133.164,1119.801,1124.801,5.0,886.994,-4.25,MW_onset,1.1356906228630452
77,L,17,17,3.4,0.0,0.23529411764705882,-0.32384510608849887,0.5909173284958276,194.05882352941177,290.570445871291,21.609362046251356,,,,18,3.6,216.4064814579267,,1831.64783804049,0.02165462476210027,Pluto,1,4,1109.22,1133.164,1120.051,1125.051,5.0,886.994,-4.0,MW_onset,1.1359098821896676
78,L,16,16,3.2,0.0,0.25,-0.3170851121978854,0.589093907891451,195.0625,295.7881144871697,21.516163011978776,,,,16,3.2,223.58264456430888,,1832.9634764062916,0.024043434273958855,Pluto,1,4,1109.22,1133.164,1120.301,1125.301,5.0,886.994,-3.75,MW_onset,1.1367257850013681
79,L,14,14,2.8,0.0,0.14285714285714285,-0.33215610938602713,0.6669771494071539,203.21428571428572,315.0695197824099,21.2519313526343,,,,15,3.0,233.6888023938435,,1834.8257640674094,0.026190510446821778,Pluto,1,4,1109.22,1133.164,1120.551,1125.551,5.0,886.994,-3.5,MW_onset,1.1378806963952561
80,L,13,13,2.6,0.0,0.15384615384615385,-0.33215610938602713,0.6669771494071539,197.69230769230768,309.4861326007828,20.76886616267575,,,,14,2.8,230.33040040204395,,1836.4364810827437,0.02946212458220483,Pluto,1,4,1109.22,1133.164,1120.801,1125.801,5.0,886.994,-3.25,MW_onset,1.138879594402357
81,L,12,12,2.4,0.0,0.08333333333333333,-0.28544206531382954,0.6055872522274882,192.91666666666666,321.9376922765232,20.65647158545698,,,,13,2.6,220.1694631378094,,1835.5604798400534,0.039237530194798885,Pluto,1,4,1109.22,1133.164,1121.051,1126.051,5.0,886.994,-3.0,MW_onset,1.1383363357869636
82,L,11,11,2.2,0.0,0.09090909090909091,-0.2654661468161022,0.5698728842800677,195.72727272727272,334.0037321016806,20.378832703214066,,,,12,2.4,230.90320179335424,,1834.9349327517266,0.05262501066304637,Pluto,1,4,1109.22,1133.164,1121.301,1126.301,5.0,886.994,-2.75,MW_onset,1.1379483981579892
83,L,10,10,2.0,0.0,0.1,-0.27821420787664597,0.5711513452675466,194.7,347.0430942981001,21.40076601794508,,,,11,2.2,226.29961620125187,,1838.2395041983207,0.0613932798103772,Pluto,1,4,1109.22,1133.164,1121.551,1126.551,5.0,886.994,-2.5,MW_onset,1.139997752452319
84,L,9,9,1.8,0.0,0.1111111111111111,-0.4910621492919153,0.7840036018243532,187.22222222222223,348.43521352568735,23.225560676768293,,,,10,2.0,233.34829417720962,,1843.3931585961795,0.06891579691310087,Pluto,1,4,1109.22,1133.164,1121.801,1126.801,5.0,886.994,-2.25,MW_onset,1.1431938291425745
85,L,8,8,1.6,0.0,0.125,-0.4910621492919153,0.7840036018243532,186.75,329.86376520277275,24.293056991815554,,,,9,1.8,249.25587157661514,,1847.9735132433784,0.0827653920292599,Pluto,1,4,1109.22,1133.164,1122.051,1127.051,5.0,886.994,-2.0,MW_onset,1.1460343697746933
86,L,7,7,1.4,0.0,0.14285714285714285,0.7187877574695608,-0.7997867519620918,201.28571428571428,253.76079367814734,24.126635223641145,,,,7,1.4,141.56578288511596,,1862.1439177612792,0.06935952952799608,Pluto,1,4,1109.22,1133.164,1122.301,1127.301,5.0,886.994,-1.75,MW_onset,1.1548222503881023
87,L,6,6,1.2,0.0,0.16666666666666666,0.9999999999999999,-1.0,197.5,199.56871901956754,24.076850067478162,,,,7,1.4,141.56578288511596,,1878.983344437042,0.03040846093727139,Pluto,1,4,1109.22,1133.164,1122.551,1127.551,5.0,886.994,-1.5,MW_onset,1.1652653447286994
88,L,5,5,1.0,0.0,0.2,,,193.6,153.40899843229533,23.7900061329733,,,,6,1.2,136.06509669262365,,1887.1071143085533,0.0025834677944544153,Pluto,1,4,1109.22,1133.164,1122.801,1127.801,5.0,886.994,-1.25,MW_onset,1.1703033603810729
89,L,4,4,0.8,0.0,0.25,,,168.75,77.67540633945856,28.200188214394366,,,,5,1.0,141.74442150373392,,1886.6473526473526,0.0106389299323433,Pluto,1,4,1109.22,1133.164,1123.051,1128.051,5.0,886.994,-1.0,MW_onset,1.1700182358044138
90,L,3,3,0.6,0.0,0.3333333333333333,,,171.0,41.43932646385285,29.2335517862645,,,,4,0.8,124.25547373845643,,1888.868175765646,-0.002359662294245378,Pluto,1,4,1109.22,1133.164,1123.301,1128.301,5.0,886.994,-0.75,MW_onset,1.171395495599814
91,L,2,2,0.4,0.0,0.5,,,173.5,45.167300118559204,28.91909712096201,,,,3,0.6,123.31679321877887,,1888.0798403193612,0.015615239640244279,Pluto,1,4,1109.22,1133.164,1123.551,1128.551,5.0,886.994,-0.5,MW_onset,1.1709066035730185
